State,Num_Churches,Church_Name,Main Pastor Name,Addresses,Pastor's Phone Number,Pastor's Email
Nevada,77,All Saints,,"Frankfurt, Nevada, 60316",,
Nevada,77,Christ of The Desert Parish,,"Amargosa, Nevada, 89020",,
Nevada,77,Christ The King Catholic Community,,"Las Vegas, Nevada, 89118-1109",,
Nevada,77,Corpus Christi Parish,,"Carson City, Nevada, 89705",,
Nevada,77,Diocese of Las Vegas,,"Las Vegas, Nevada, 89114-8316",,
Nevada,77,Diocese of Reno,,"Reno, Nevada, 89501",,
Nevada,77,DWXI-PPFI El Shaddai Las Vegas Chapter,,"Las Vegas, Nevada, 89108",,
Nevada,77,"El Shaddai, DWXI-PPFI, Las Vegas Chapter",,"Las Vegas, Nevada, 89104",,
Nevada,77,Guardian Angel Cathedral,,"Las Vegas, Nevada, 89109",,
Nevada,77,Holy Child Parish,,"Caliente, Nevada, 89008-0708",,
Nevada,77,Holy Cross Catholic Community,,"Sparks, Nevada, 89436",,
Nevada,77,Holy Family Parish,,"Yerington, Nevada, 89447",,
Nevada,77,Holy Family Parish,,"Las Vegas, Nevada, 89121",,
Nevada,77,Holy Spirit Catholic Community,,"Las Vegas, Nevada, 89135",,
Nevada,77,Holy Spirit Mission,,"Washoe Valley, Nevada, 89701",,
Nevada,77,Immaculate Conception Parish,,"Sparks, Nevada, 89431",,
Nevada,77,La Virgen De Guadalupe,,"Mesquite, Nevada, 89027",,
Nevada,77,Our Lady of Guadalupe Mission,,"Jackpot, Nevada, 89825",,
Nevada,77,Our Lady Of Guadalupe Mission,,"Dyer, Nevada, 89010",,
Nevada,77,Our Lady of La Vang,,"Las Vegas, Nevada, 89121",,
Nevada,77,Our Lady of Las Vegas,,"Las Vegas, Nevada, 89107",,
Nevada,77,Our Lady of Las Vegas School,,"Las Vegas, Nevada, 89107",,
Nevada,77,Our Lady of Perpetual Help Parish,,"Hawthorne, Nevada, 89415",,
Nevada,77,Our Lady of Tahoe Parish,,"Zephyr Cove, Nevada, 89448",,
Nevada,77,Our Lady of the Snows Catholic Community,,"Reno, Nevada, 89509",,
Nevada,77,Our Lady of The Valley Parish,,"Pahrump, Nevada, 89048",,
Nevada,77,Our Lady of Wisdom,,"Las Vegas, Nevada, 89146",,
Nevada,77,Our Lady of Wisdom Newman Center,,"Reno, Nevada, 89503",,
Nevada,77,Prince of Peace Parish,,"Las Vegas, Nevada, 89110",,
Nevada,77,Sacred Heart Parish,,"Carlin, Nevada, 89822",,
Nevada,77,Sacred Heart Parish,,"Ely, Nevada, 89301",,
Nevada,77,Shrine of The Most Holy Redeemer,,"Las Vegas, Nevada, 89119-1139",,
Nevada,77,Spanish Catholic Community,,"Frankfurt, Nevada, 60385",,
Nevada,77,St. Albert The Great Parish,,"Reno, Nevada, 89503",,
Nevada,77,St. Andrew Parish,,"Boulder City, Nevada, 89005-3202",,
Nevada,77,St. Ann Parish,,"Dayton NV, Nevada, 89403",,
Nevada,77,St. Anne Parish,,"Las Vegas, Nevada, 89104-3109",,
Nevada,77,St. Anthony of Padua Catholic Church,,"Las Vegas, Nevada, 89149",,
Nevada,77,St. Barbara Mission,,"Round Mountain, Nevada, 89045",,
Nevada,77,St. Brendan Parish,,"Eureka, 89316",,
Nevada,77,St. Bridget Parish,,"Las Vegas, Nevada, 89101-4311",,
Nevada,77,St. Catherine of Siena Mission,,"Sandy Valley, Nevada, 89019",,
Nevada,77,St. Christopher Parish,,"North Las Vegas, Nevada, 89030",,
Nevada,77,St. Elizabeth Ann Seton Parish,,"Las Vegas, Nevada, 89128-2701",,
Nevada,77,St. Francis De Sales Parish,,"Las Vegas, Nevada, 89108-1418",,
Nevada,77,St. Francis of Assisi,,"Henderson, Nevada, 89052",,
Nevada,77,St. Francis of Assisi,,"Incline Village, Nevada, 89451",,
Nevada,77,St. Gabriel the Archangel Parish,,"Las Vegas, Nevada, 89119-4607",,
Nevada,77,St. Gall Parish,,"Gardnerville, Nevada, 89410-9746",,
Nevada,77,St. James The Apostle Church,,"Las Vegas, Nevada, 89106-3417",,
Nevada,77,St. Joan of Arc Parish,,"Las Vegas, Nevada, 89101",,
Nevada,77,St. John Bosco Parish,,"Battle Mountain, Nevada, 89820",,
Nevada,77,St. John Chrysostom Russian Byzantine Catholic Monastery,,"Pahrump, Nevada, 89060",,
Nevada,77,St. John Neumann Roman Catholic Church,,"North Las Vegas, Nevada, 89031",,
Nevada,77,St. John the Baptist,,"Laughlin, Nevada, 89029",,
Nevada,77,St. John The Baptist Parish,,"Lovelock, Nevada, 89419-0177",,
Nevada,77,St. John The Evangelist Parish,,"Logandale, Nevada, 89021",,
Nevada,77,St. Joseph Husband of Mary Parish,,"Las Vegas, Nevada, 89117-2815",,
Nevada,77,St. Joseph's Catholic Community,,"Elko, Nevada, 89801",,
Nevada,77,St. Mary's in the Mountains,,"Virginia City, Nevada, 89440",,
Nevada,77,St. Michael Mission,,"McGill, Nevada, 89301",,
Nevada,77,St. Michael Parish (Stead),,"Reno, Nevada, 89506",,
Nevada,77,St. Patrick Catholic Church,,"Tonopah, Nevada, 89049",,
Nevada,77,St. Patrick Parish,,"Fallon, Nevada, 89406-3738",,
Nevada,77,St. Paul,,"Madakiya, Nevada, United States",,
Nevada,77,St. Paul Jung-Ha-Sang Parish,,"Las Vegas, Nevada, 89115",,
Nevada,77,St. Paul Parish,,"Winnemucca, Nevada, 89445",,
Nevada,77,St. Peter Canisius Parish,,"Sun Valley, Nevada, 89433",,
Nevada,77,St. Peter The Apostle Parish,,"Henderson, Nevada, 89015-7504",,
Nevada,77,St. Robert Bellarmine Parish,,"Fernley, Nevada, 89408",,
Nevada,77,St. Rose of Lima Parish,,"Reno, Nevada, 89511",,
Nevada,77,St. Teresa of Avila Parish,,"Carson City, Nevada, 89706",,
Nevada,77,St. Therese Church of the Little Flower,,"Reno, Nevada, 89502",,
Nevada,77,St. Thomas Aquinas,,"Wells, Nevada, 89835",,
Nevada,77,St. Thomas Aquinas Cathedral,,"Reno, Nevada, 89503",,
Nevada,77,St. Thomas More Parish,,"Henderson, Nevada, 89074",,
Nevada,77,St. Viator Parish,,"Las Vegas, Nevada, 89121",,
