State,Num_Churches,Church_Name,Main Pastor Name,Addresses,Pastor's Phone Number,Pastor's Email
Massachusetts,709,Holy Family Parish,,"East Taunton, Massachusetts, 2718",,
Massachusetts,709,Holy Family Parish,,"Rockland, Massachusetts, 02370-1799",,
Massachusetts,709,Holy Family Parish,,"Duxbury, Massachusetts, 02332-4450",,
Massachusetts,709,Holy Family Parish,,"Dorchester, Massachusetts, 02125-2836",,
Massachusetts,709,Holy Family Parish,,"Gloucester, Massachusetts, 1930",,
Massachusetts,709,Holy Family Parish,,"Lynn, Massachusetts, 01902-1205",,
Massachusetts,709,Holy Family Parish,,"Lowell, Massachusetts, 1852",,
Massachusetts,709,Holy Family Parish,,"Springfield, Massachusetts, 01109-3342",,
Massachusetts,709,Holy Name of Jesus Parish,,"Chicopee, Massachusetts, 01013-2674",,
Massachusetts,709,Holy Name of the Sacred Heart of Jesus,,"New Bedford, Massachusetts, 2740",,
Massachusetts,709,Holy Name Parish,,"Fall River, Massachusetts, 2720",,
Massachusetts,709,Holy Name Parish,,"West Roxbury, Massachusetts, 02132-1242",,
Massachusetts,709,Holy Name Parish,,"Springfield, Massachusetts, 1108",,
Massachusetts,709,Holy Redeemer Parish,,"Chatham, Massachusetts, 02633-2308",,
Massachusetts,709,Holy Redeemer Parish; St. Ann Church,,"W. Newbury, Massachusetts, 1985",,
Massachusetts,709,Holy Rosary Chapel,,"Fall River, Massachusetts, 2723",,
Massachusetts,709,Holy Rosary Parish,,"Winthrop, Massachusetts, 02152-2535",,
Massachusetts,709,Holy Spirit Parish,,"Gardner, Massachusetts, 01440-3527",,
Massachusetts,709,Holy Trinity Parish,,"Fall River, Massachusetts, 2721",,
Massachusetts,709,Holy Trinity Parish,,"West Harwich, Massachusetts, 02671-1220",,
Massachusetts,709,Holy Trinity Parish,,"Lowell, Massachusetts, 1852",,
Massachusetts,709,Holy Trinity Parish,,"Bolton, Massachusetts, 1740",,
Massachusetts,709,Holy Trinity Parish,,"Greenfield, Massachusetts, 1301",,
Massachusetts,709,Holy Trinity Parish,,"Westfield, Massachusetts, 01085-2959",,
Massachusetts,709,Immaculate Conception,,"Malden, Massachusetts, 02148-5313",,
Massachusetts,709,Immaculate Conception,,"Stoughton, Massachusetts, 02072-2204",,
Massachusetts,709,Immaculate Conception Chapel,,"Brewster, Massachusetts, 2631",,
Massachusetts,709,Immaculate Conception Church,,"Lowell, Massachusetts, 1852",,
Massachusetts,709,Immaculate Conception of St. Mary,,"Gro, Massachusetts, 2694",,
Massachusetts,709,Immaculate Conception Parish,,"North Easton, Massachusetts, 02356-1408",,
Massachusetts,709,Immaculate Conception Parish,,"Weymouth, Massachusetts, 2189",,
Massachusetts,709,Immaculate Conception Parish,,"Revere, Massachusetts, 2151",,
Massachusetts,709,Immaculate Conception Parish,,"Everett, Massachusetts, 02149-3603",,
Massachusetts,709,Immaculate Conception Parish,,"Newburyport, Massachusetts, 01950",,
Massachusetts,709,Immaculate Conception Parish,,"Marlborough, Massachusetts, 1752",,
Massachusetts,709,Immaculate Conception Parish,,"Worcester, Massachusetts, 01605-3907",,
Massachusetts,709,Immaculate Conception Parish,,"Lancaster, Massachusetts, 1523",,
Massachusetts,709,Immaculate Conception Parish,,"Indian Orchard, Massachusetts, 01151-2293",,
Massachusetts,709,Immaculate Conception Parish,,"Holyoke, Massachusetts, 1040",,
Massachusetts,709,Immaculate Conception Parish / Salem Catholic Collaborative,,"Salem, Massachusetts, 1970",,
Massachusetts,709,Immaculate Conception School,,"Lowell, Massachusetts, 1852",,
Massachusetts,709,Immaculate Heart of Mary Parish,,"Winchendon, Massachusetts, 1475",,
Massachusetts,709,Immaculate Heart of Mary Parish,,"Granby, Massachusetts, 01033-9417",,
Massachusetts,709,Incarnation Parish,,"Melrose, Massachusetts, 02176-3433",,
Massachusetts,709,"Knights of Columbus, Council 7312",,"West Harwich, Massachusetts, 2671",,
Massachusetts,709,Knights of Lithuania,,"South Boston, Massachusetts, 2127",,
Massachusetts,709,Madonna Queen of the Universe Shrine,,"East Boston, Massachusetts, 02128-1006",,
Massachusetts,709,Mary Immaculate of Lourdes Parish,,"Newton, Massachusetts, 2464",,
Massachusetts,709,Mary Queen of The Rosary Parish,,"Spencer, Massachusetts, 1562",,
Massachusetts,709,"Mary, Mother of Hope",,"Springfield, Massachusetts, 01104-1695",,
Massachusetts,709,Massachusetts Institute of Technology,,"Cambridge, Massachusetts, 2139",,
Massachusetts,709,Medical Missionaries of Mary,,"Somerville, Massachusetts, 2143",,
Massachusetts,709,Merrimack College,,"North Andover, Massachusetts, 1845",,
Massachusetts,709,Most Blessed Sacrament Parish,,"Wakefield, Massachusetts, 01880-4222",,
Massachusetts,709,Most Holy Redeemer Parish,,"Hadley, Massachusetts, 01035-9543",,
Massachusetts,709,Most Holy Reedeemer Parish,,"East Boston, Massachusetts, 2128",,
Massachusetts,709,Most Precious Blood (also St. Pius X and St. Anne),,"Boston, Massachusetts, 02136",,
Massachusetts,709,Most Precious Blood Parish,,"Dover, Massachusetts, 02030-0812",,
Massachusetts,709,National Shrine of Our Lady of La Salette,,"Attleboro, Massachusetts, 2703",,
Massachusetts,709,National Shrine of The Divine Mercy,,"Stockbridge, Massachusetts, 01262",,
Massachusetts,709,North American Martyrs,,"Auburn, Massachusetts, 1501",,
Massachusetts,709,Notre Dame du Bon Conseil,,"Easthampton, Massachusetts, 1027",,
Massachusetts,709,Our Lady Comforter of The Afflicted Parish,,"Waltham, Massachusetts, 02452-4841",,
Massachusetts,709,Our Lady Help of Christians Parish,,"Newton, Massachusetts, 2458",,
Massachusetts,709,Our Lady Immaculate Parish,,"Athol, Massachusetts, 1331",,
Massachusetts,709,Our Lady of Czestochowa Parish,,"South Boston, Massachusetts, 02127-3551",,
Massachusetts,709,Our Lady Of Czestochowa Parish,,"Worcester, Massachusetts, 1610",,
Massachusetts,709,Our Lady of Czestochowa Parish,,"Turners Falls, Massachusetts, 01376-1498",,
Massachusetts,709,Our Lady of Fatima,,"Swansea, Massachusetts, 02777-3109",,
Massachusetts,709,Our Lady of Fatima,,"Holliston, Massachusetts, 01746-5857",,
Massachusetts,709,Our Lady of Fatima Parish,,"New Bedford, Massachusetts, 02745-4608",,
Massachusetts,709,Our Lady of Fatima Parish,,"Peabody, Massachusetts, 01960-1910",,
Massachusetts,709,Our Lady of Fatima Parish,,"Sudbury, Massachusetts, 01776-2353",,
Massachusetts,709,Our Lady of Fatima Parish,,"Ludlow, Massachusetts, 1056",,
Massachusetts,709,Our Lady of Good Counsel,,"Methuen, Massachusetts, 1844",,
Massachusetts,709,Our Lady of Good Counsel Parish,,"West Boylston, Massachusetts, 1583",,
Massachusetts,709,Our Lady of Good Voyage Chapel,,"South Boston, Massachusetts, 2210",,
Massachusetts,709,Our Lady of Good Voyage Parish,,"Gloucester, Massachusetts, 1930",,
Massachusetts,709,Our Lady of Grace,,"South Chatham, Massachusetts, 2633",,
Massachusetts,709,Our Lady of Grace,,"Pepperell, Massachusetts, 01463-3486",,
Massachusetts,709,Our Lady of Grace,,"West Groton, Massachusetts, 1472",,
Massachusetts,709,Our Lady of Grace Parish,,"Westport, Massachusetts, 02790-3748",,
Massachusetts,709,Our Lady of Grace Parish,,"Chelsea, Massachusetts, 2150",,
Massachusetts,709,Our Lady of Grace Parish,,"Hatfield, Massachusetts, 01038-9722",,
Massachusetts,709,Our Lady of Guadalupe at St. James Church,,"New Bedford, Massachusetts, 2740",,
Massachusetts,709,Our Lady of Guadalupe Parish,,"Holyoke, Massachusetts, 1040",,
