State,Num_Churches,Church_Name,Main Pastor Name,Addresses,Pastor's Phone Number,Pastor's Email
Maine,163,St. Christopher Parish,,"Peaks Island, Maine, 4108",,
Maine,163,St. David Parish,,"Madawaska, Maine, 4756",,
Maine,163,St. Denis Parish,,"Fort Fairfield, Maine, 4742",,
Maine,163,St. Denis Parish,,"Whitefield, Maine, 4353",,
Maine,163,St. Elizabeth Ann Seton Church,,"Fryeburg, Maine, 4009",,
Maine,163,St. Francis,,"Greene, Maine, 4280",,
Maine,163,St. Francis de Sales - Closed,,"Waterville, Maine, 4901",,
Maine,163,St. Francis of Assisi Church,,"Belfast, Maine, 4915",,
Maine,163,St. Francis Xavier Parish,,"Winthrop, Maine, 4364",,
Maine,163,St. Gerard Parish,,"Grand Isle, Maine, 4746",,
Maine,163,St. Gregory the Great,,"Gray, Maine, 4039",,
Maine,163,St. Helena,,"Belgrade, Maine, 4917",,
Maine,163,St. Ignatius Church,,"Northeast Harbor, Maine, 4662",,
Maine,163,St. James,,"Kingman, Maine, 4451",,
Maine,163,St. James The Greater Parish,,"Baileyville, Maine, 4694",,
Maine,163,St. John,,"Stratton, Maine, 4982",,
Maine,163,St. John and Holy Cross,,"South Portland, Maine, 4106",,
Maine,163,St. John The Baptist Church,,"Winslow, Maine, 4901",,
Maine,163,St. John The Baptist Parish,,"Brunswick, Maine, 4011",,
Maine,163,St. John the Evangelist,,"Pembroke, Maine, 4666",,
Maine,163,St. Joseph,,"Wallagrass, Maine, 04781-9704",,
Maine,163,St. Joseph,,"Sinclair, Maine, 4779",,
Maine,163,St. Joseph Catholic Church,,"Ellsworth, Maine, 4605",,
Maine,163,St. Joseph Church,,"Hamlin, Maine, 4785",,
Maine,163,St. Joseph Church,,"Portland, Maine, 4103",,
Maine,163,St. Joseph Parish,,"Farmington, Maine, 4938",,
Maine,163,St. Joseph Parish,,"Waterville, Maine, 4901",,
Maine,163,St. Joseph Parish,,"Mars Hill, Maine, 4758",,
Maine,163,St. Joseph Parish,,"Eastport, Maine, 04631-1226",,
